text,label,Preprocessed
A significant challenge for BlueScope is matching the desire to decarbonise operations with the need to remain competitive.,0,"['significant', 'challenge', 'bluescope', 'matching', 'desire', 'decarbonise', 'operation', 'need', 'remain', 'competitive']"
"In addition, the subsidiary in Thailand, Asia Sermkij Leasing Public Company Limited has also been granted the BBB+ rating from TRIS Rating.",0,"['addition', 'subsidiary', 'thailand', 'asia', 'sermkij', 'leasing', 'public', 'company', 'limited', 'also', 'granted', 'bbb+', 'rating', 'tris', 'rating']"
"I mean, so you might get a $15 million deal on a small deal.",0,"['mean', 'might', 'get', '15', 'million', 'deal', 'small', 'deal']"
"Those revenues have not really impacted our results yet, so we're looking for that to start to impact the back half of the year.",0,"['revenue', 'really', 'impacted', 'result', 'yet', 'looking', 'start', 'impact', 'back', 'half', 'year']"
"Tullow expects annual production from its UK assets to average around 1,900 boepd in 2018, which takes into account cessation of production at the end of the third quarter of 2018, ahead of decommissioning activities.",0,"['tullow', 'expects', 'annual', 'production', 'uk', 'asset', 'average', 'around', '1,900', 'boepd', '2018', 'take', 'account', 'cessation', 'production', 'end', 'third', 'quarter', '2018', 'ahead', 'decommissioning', 'activity']"
"Also, increased investment from overseas Taiwanese companies and in wind power and the deployment of 5G could spur sustained fixed investment growth.",0,"['also', 'increased', 'investment', 'overseas', 'taiwanese', 'company', 'wind', 'power', 'deployment', '5g', 'could', 'spur', 'sustained', 'fixed', 'investment', 'growth']"
"[D] Emissions from the purchase of electricity, heat, steam and cooling for use by our facilities in the UK including its offshore area, calculated using a market-based method as defined by the GHG Protocol Corporate Accounting and Reporting Standard.",0,"['emission', 'purchase', 'electricity', 'heat', 'steam', 'cooling', 'use', 'facility', 'uk', 'including', 'offshore', 'area', 'calculated', 'using', 'market-based', 'method', 'defined', 'ghg', 'protocol', 'corporate', 'accounting', 'reporting', 'standard']"
And I believe that we will be on every skinny bundle package going forward.,0,"['believe', 'every', 'skinny', 'bundle', 'package', 'going', 'forward']"
"The active involvement of our people, through volunteering, remains at the core of our social investment strategy.",0,"['active', 'involvement', 'people', 'volunteering', 'remains', 'core', 'social', 'investment', 'strategy']"
The decision to raise the amount above the $10 billion target will depend on the environment that we're in and that we foresee.,0,"['decision', 'raise', 'amount', '10', 'billion', 'target', 'depend', 'environment', 'foresee']"
"We had a severe offset frac impact to this at both Catarina and Karnes at the same time right around the end of the year, knocked out our 5 of our best wells and around 12 wells in Catarina.",0,"['severe', 'offset', 'frac', 'impact', 'catarina', 'karnes', 'time', 'right', 'around', 'end', 'year', 'knocked', '5', 'best', 'well', 'around', '12', 'well', 'catarina']"
"And it's applicable on the B2C space, mostly in pension payments or payroll.",0,"['applicable', 'b2c', 'space', 'mostly', 'pension', 'payment', 'payroll']"
"And then with respect to additional asset sales, again, nothing to comment on there.",0,"['respect', 'additional', 'asset', 'sale', 'nothing', 'comment']"
"In partnership with the Inter- national Union for Conservation of Nature (IUCN), Holcim will continue to replace more fossil fuels with alternative energy sources and increase its use of industrial by-products such as fly ash and slag.",1,"['partnership', 'inter-', 'national', 'union', 'conservation', 'nature', 'iucn', 'holcim', 'continue', 'replace', 'fossil', 'fuel', 'alternative', 'energy', 'source', 'increase', 'use', 'industrial', 'by-product', 'fly', 'ash', 'slag']"
"Site-specific EKPI performance impacts the compensation of all employees at that site, fostering collective accountability and environmental commitment within the workforce.",1,"['site-specific', 'ekpi', 'performance', 'impact', 'compensation', 'employee', 'site', 'fostering', 'collective', 'accountability', 'environmental', 'commitment', 'within', 'workforce']"
"In challenging management's forecasts, we considered the extent to which they reflected the energy transition due to climate change.",0,"['challenging', 'management', 'forecast', 'considered', 'extent', 'reflected', 'energy', 'transition', 'due', 'climate', 'change']"
"And Evan, as Balu mentioned in his prepared remarks, we see accelerated growth in the second half with all these new introduction products, including the revolutionary product.",0,"['evan', 'balu', 'mentioned', 'prepared', 'remark', 'see', 'accelerated', 'growth', 'second', 'half', 'new', 'introduction', 'product', 'including', 'revolutionary', 'product']"
"Astec, we are continuing towards the process of transitioning the product from down in Tennessee into one of our manufacturing plants in Wisconsin; that process is going well.",0,"['astec', 'continuing', 'towards', 'process', 'transitioning', 'product', 'tennessee', 'one', 'manufacturing', 'plant', 'wisconsin', 'process', 'going', 'well']"
The FSMA ascertained that a limited number of pension institutions did not comply with their declaration obligations.,0,"['fsma', 'ascertained', 'limited', 'number', 'pension', 'institution', 'comply', 'declaration', 'obligation']"
"For almost two decades, Macquarie has worked with governments and clients to drive the energy transition and advance solutions to climate challenges.",1,"['almost', 'two', 'decade', 'macquarie', 'worked', 'government', 'client', 'drive', 'energy', 'transition', 'advance', 'solution', 'climate', 'challenge']"
"Climate strategy To better understand potential climate change impacts, risks and opportunities for the Bank, and to build the resilience of our business and our customers, we are taking a phased approach to scenario analysis.",1,"['climate', 'strategy', 'better', 'understand', 'potential', 'climate', 'change', 'impact', 'risk', 'opportunity', 'bank', 'build', 'resilience', 'business', 'customer', 'taking', 'phased', 'approach', 'scenario', 'analysis']"
"The project is now well under way, with the underground operation expected to be the mine’s principal source of ore during 2023, extending the life of mine to 2046.",0,"['project', 'well', 'way', 'underground', 'operation', 'expected', 'mine', 'principal', 'source', 'ore', '2023', 'extending', 'life', 'mine', '2046']"
"It looks as if the world will face a number of major turning points in 2050 involving problems in the areas of global warming, population, energy, and food.",0,"['look', 'world', 'face', 'number', 'major', 'turning', 'point', '2050', 'involving', 'problem', 'area', 'global', 'warming', 'population', 'energy', 'food']"
"That hasn't changed to any large extent over the last quarter, over the last year.",0,"[""n't"", 'changed', 'large', 'extent', 'last', 'quarter', 'last', 'year']"
"The plan stresses the District’s objectives to preserve and protect the environment, adjust to new regulations and water system changes, seek cost- effective collaborative solutions and prepare for uncertainties including climate change and challenges in the Sacramento-San Joaquin Delta.",1,"['plan', 'stress', 'district', 'objective', 'preserve', 'protect', 'environment', 'adjust', 'new', 'regulation', 'water', 'system', 'change', 'seek', 'cost-', 'effective', 'collaborative', 'solution', 'prepare', 'uncertainty', 'including', 'climate', 'change', 'challenge', 'sacramento-san', 'joaquin', 'delta']"
The power consumed at Desigual headquarters in Spain and in its Spanish and German stores is derived exclusively from renewable sources.,1,"['power', 'consumed', 'desigual', 'headquarters', 'spain', 'spanish', 'german', 'store', 'derived', 'exclusively', 'renewable', 'source']"
"All de-characterized structures will be reintegrated into the environmental context, seeking to ensure environmental performance compatible with the territory in which they are located.",1,"['de-characterized', 'structure', 'reintegrated', 'environmental', 'context', 'seeking', 'ensure', 'environmental', 'performance', 'compatible', 'territory', 'located']"
And we would rely on natural deleveraging as we improved our cash flows.,0,"['would', 'rely', 'natural', 'deleveraging', 'improved', 'cash', 'flow']"
"And as we're not spending -- outspending cash flow, maintain our debt position in such a way that we're not going to create any issues for ourselves.",0,"['spending', 'outspending', 'cash', 'flow', 'maintain', 'debt', 'position', 'way', 'going', 'create', 'issue']"
Glencore recognises the importance of continued reductions of greenhouse gas emissions from our operations.,0,"['glencore', 'recognises', 'importance', 'continued', 'reduction', 'greenhouse', 'gas', 'emission', 'operation']"
"In conjunction with this agreement, we are opening our first U.S. factory in Jacksonville, Florida, which is expected to commence production in the third quarter of 2018 and reach full production capacity in the first half of 2019.",0,"['conjunction', 'agreement', 'opening', 'first', 'u.s.', 'factory', 'jacksonville', 'florida', 'expected', 'commence', 'production', 'third', 'quarter', '2018', 'reach', 'full', 'production', 'capacity', 'first', 'half', '2019']"
We all -- but we do like the balance between the 2 rigs in the Panhandle and the third rig in East Texas.,0,"['like', 'balance', '2', 'rig', 'panhandle', 'third', 'rig', 'east', 'texas']"
"Compliance with RGGI can be achieved by reducing emissions, purchasing or trading allowances, or securing offset allowances from an approved offset project.",0,"['compliance', 'rggi', 'achieved', 'reducing', 'emission', 'purchasing', 'trading', 'allowance', 'securing', 'offset', 'allowance', 'approved', 'offset', 'project']"
"With the cooperation of our suppliers, the progress of Forest-derived Raw Materials Procurement that has obtained third-party assurance of sustainable paper and pulp has exceeded our plan for procurement of sustainable materials.",1,"['cooperation', 'supplier', 'progress', 'forest-derived', 'raw', 'material', 'procurement', 'obtained', 'third-party', 'assurance', 'sustainable', 'paper', 'pulp', 'exceeded', 'plan', 'procurement', 'sustainable', 'material']"
"I think it's probably, there are some environmental equipment upgrades we need to make.",0,"['think', 'probably', 'environmental', 'equipment', 'upgrade', 'need', 'make']"
